83.66501533469656,0.0004846037027065806,117,185,73,1
27.029868869153304,0.06445365015696193,192,172,152,1
38.653332890656245,0.03540765124530517,527,746,452,1
39.4925842482811,0.09032811907808644,659,397,636,1
38.84881201543009,0.12852851256619954,782,355,790,1
37.86387420312415,0.15412076139782038,910,367,954,1
19.83931694559501,0.0016894735527606844,51,199,91,1
13.771482442685258,0.05115427963503524,94,137,0,1
13.19719251768696,0.05346822406816941,88,132,0,1
12.553014058439224,0.05607057489600265,85,125,0,1
10.950405215641771,0.06425434485318966,77,109,0,1
12.073010789210896,0.05844382130579873,81,121,0,1
9.930925927218139,0.07078788722220002,70,99,0,1
10.647283031429547,0.06569529027619865,70,105,0,1
11.580457286186595,0.06035037809647691,76,114,0,1
12.875103861005972,0.054684325705422046,88,129,0,1
11.808610917562175,0.059316231059819674,70,117,0,1
10.808633211123123,0.06477482341122204,74,107,0,1
13.188773273046644,0.05332289197725582,100,132,0,1
12.720600916511254,0.0552187825354434,83,127,0,1
13.163937721711033,0.053454699621232234,91,132,0,1
11.797973502204245,0.059576422559306806,78,118,0,1
13.740281710618703,0.050862872970800756,97,137,0,1
16.500206559487886,0.042383970872734524,107,165,0,1
11.685769869929327,0.05936178172649104,80,117,0,1
12.063960382921572,0.0575064950661283,78,121,0,1
11.366852065232658,0.06009486039286977,76,112,0,1
19.407778834324404,0.06800188368400267,257,250,0,1
17.96168212627819,0.07507778160791807,229,227,0,1
18.441326148986295,0.06991996416392615,246,244,0,1
17.979530603769316,0.06801804133466063,251,251,0,1
18.56809102245624,0.06806255966932578,252,251,0,1
16.78780182119488,0.07195654809282455,219,237,0,1
16.899727244317845,0.07311853180258349,230,233,0,1
17.619103251540768,0.07142604417991401,239,239,0,1
17.28932732676908,0.0785589133502323,233,217,0,1
17.310940264970125,0.07432007002620093,215,229,0,1
15.882157497658499,0.0809091544857178,207,210,0,1
18.210875244234096,0.07335396817240414,244,232,0,1
17.148205671777845,0.07884738386111942,228,216,0,1
17.900919020653312,0.07534326663274209,244,226,0,1
17.67146822173318,0.07229062977541802,229,236,0,1
17.468734429420792,0.0799686206197131,235,213,0,1
18.93191249907515,0.07949806950001342,241,214,0,1
18.511274553081673,0.0669321628849127,251,252,0,1
18.16517569094897,0.06988312859504715,229,242,0,1
17.624447870153997,0.07015110795436615,240,241,0,1
20.29868847360955,0.12222953369231972,398,221,0,1
19.252749667041527,0.12364098944291077,371,219,0,1
19.71791441852216,0.12141042545739879,407,223,0,1
18.83013014428901,0.13197466255120915,394,205,0,1
19.231757902983727,0.1319598585219554,390,205,0,1
18.729804827899486,0.11966715431415136,378,226,0,1
18.774772490281578,0.11980831944248142,392,226,0,1
19.504754685101815,0.11650181124138005,378,232,0,1
18.13996904545713,0.13689763387816212,364,197,0,1
18.615410157059706,0.12704630166666167,365,213,0,1
17.444049959321127,0.13077443714493253,346,207,0,1
19.095827338305778,0.12936175279903103,380,209,0,1
18.345067948652844,0.13011664870193201,363,208,0,1
18.01151828131045,0.1478959505464624,356,183,0,1
18.213533284127752,0.14021232979274276,358,193,0,1
18.72002958489405,0.12887154640865306,365,208,0,1
19.809136221313754,0.1261909656760581,371,213,0,1
19.48631093347323,0.12478786519907065,401,216,0,1
19.027233054639083,0.12950984524038106,361,208,0,1
18.755010298590896,0.12843414158374433,370,209,0,1
21.592257584302022,0.04523674591665541,159,216,0,1
16.175634975868967,0.060343419370366504,122,162,0,1
21.150667166552374,0.04613189663678844,153,212,0,1
22.088028710320003,0.044155807606342544,150,221,0,1
17.679108782783167,0.05513817215820371,137,177,0,1
18.57771712824732,0.052413480200000875,137,185,0,1
20.247584912300663,0.04808189025742208,150,202,0,1
21.91745447608163,0.04440706811522344,161,217,0,1
20.054965532904404,0.04853083874372006,150,199,0,1
20.919095149391854,0.04651521228503473,154,207,0,1
19.37244964708474,0.05019097696875482,146,192,0,1
21.462438588369217,0.04525621273022871,159,215,0,1
20.177031899457393,0.04801581890097794,152,202,0,1
18.681655617386962,0.05177725100534408,137,187,0,1
22.311725119450927,0.043174928013461636,171,223,0,1
21.469504224549937,0.04479432695348636,164,215,0,1
20.123004022771728,0.04762247519695416,160,198,0,1
19.494993631721986,0.04907755002576093,143,194,0,1
18.666527300843327,0.051144030224598035,143,187,0,1
21.091373333029928,0.04494145751184005,143,211,0,1
21.631600875436476,0.09180321367756027,319,214,0,1
17.7470039763912,0.10288633082723089,265,191,0,1
21.00834817765069,0.09494566283653792,312,208,0,1
21.67811186191972,0.09283206876994976,310,213,0,1
19.40279362489591,0.09357724914218848,292,211,0,1
19.5797204678939,0.09566986600486098,292,206,0,1
21.838489275473016,0.08452222414654961,318,232,0,1
20.871856003059044,0.09882724209046272,310,199,0,1
20.66652412239428,0.09234998207510968,306,213,0,1
20.23652262163723,0.09973094881818477,298,198,0,1
19.837512086773962,0.09628435330245028,304,205,0,1
21.625052676425277,0.0905306138302801,320,218,0,1
20.883477810347852,0.09183079452582354,314,213,0,1
18.24401314498936,0.11055524967416838,267,178,0,1
20.4922266928698,0.10503121796257456,308,187,0,1
21.227006299684565,0.09351546257618923,310,210,0,1
21.932305593489357,0.0816515072886938,330,239,0,1
19.524457427293346,0.09947175398984345,292,197,0,1
20.209289814424494,0.09003160057604433,292,217,0,1
20.37267024866031,0.09978428310824176,297,194,0,1
21.720660007598617,0.13456564759275252,475,221,0,1
19.244115655456604,0.1327848068214215,436,224,0,1
20.80735635622342,0.14581381843136648,459,204,0,1
21.229290896342107,0.14659468520690344,464,203,0,1
20.855194845465586,0.1250595646848799,466,238,0,1
19.73133867454874,0.14796688466667185,441,201,0,1
22.40954256964275,0.12455175412553263,494,239,0,1
21.20716285710077,0.13511499793636506,475,220,0,1
21.12694155603876,0.1339819048333264,457,222,0,1
20.358526255630732,0.14485990937074103,462,205,0,1
20.095106982115276,0.144334903456307,469,206,0,1
22.047887204053115,0.13060534572246932,486,227,0,1
20.904875672722916,0.14000382242924184,473,212,0,1
18.894135272078245,0.1483559619145807,409,199,0,1
21.962868467492836,0.11902982934940469,489,249,0,1
21.708033722869278,0.13099774208850065,466,226,0,1
21.80617132675068,0.13631914198617673,475,217,0,1
21.005556139765012,0.12564874634763679,460,233,0,1
21.024257209100465,0.1305816818141659,466,226,0,1
20.895162078285733,0.13320216246153588,469,221,0,1
20.56419081225491,0.23347821511175854,607,170,0,1
18.90702232144408,0.2220430254245856,565,179,0,1
20.84015719844437,0.18940721170000047,615,210,0,1
20.866200511503166,0.20321090438974818,597,195,0,1
20.57706880083995,0.20097066207070916,617,198,0,1
19.13216412656612,0.228595547057482,570,174,0,1
20.787918977578823,0.2513366266645525,618,158,0,1
20.21567378343467,0.2297912366416181,597,173,0,1
20.94164026536007,0.19631361542573952,606,202,0,1
19.653375433756402,0.22473094028248589,596,177,0,1
